NotificationID	NotificationTypeID	ProcessID	TimeSpooled	Message	Error	Verbose	Sent	CenterID	Origin	Active
7756	23	77	2019-05-23 14:15:48	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7757	23	77	2019-05-23 14:15:48	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7758	23	77	2019-05-23 14:15:48	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7759	23	77	2019-05-23 14:15:48	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7760	23	77	2019-05-23 14:15:48	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7761	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7762	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7763	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7764	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7765	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7766	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7767	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7768	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7769	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7770	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7771	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7772	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7773	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7774	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7775	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7776	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7777	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7778	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7779	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7780	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7781	23	77	2019-05-23 14:15:49	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7782	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7783	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7784	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7785	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7786	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7787	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7788	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7789	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7790	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7791	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7792	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7793	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7794	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7795	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7796	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7797	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7798	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7799	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7800	23	77	2019-05-23 14:15:50	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7801	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7802	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7803	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7804	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7805	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7806	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7807	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7808	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7809	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7810	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7811	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7812	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7813	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7814	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7815	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7816	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7817	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7818	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7819	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7820	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7821	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7822	23	77	2019-05-23 14:15:51	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7823	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7824	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7825	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7826	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7827	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7828	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7829	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7830	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7831	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7832	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7833	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7834	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7835	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7836	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7837	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7838	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7839	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7840	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7841	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7842	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7843	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7844	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7845	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7846	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7847	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7848	23	77	2019-05-23 14:15:52	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7849	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7850	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7851	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7852	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7853	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7854	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7855	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7856	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7857	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7858	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7859	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7860	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7861	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
7862	23	77	2019-05-23 14:15:53	\nThe PatientName read from the DICOM header does not start with ^DCC292_676061_V1 from the mri_upload table\n	Y	N	N	\N	ImagingUpload.pm	Y
